Restaurant ID,Restaurant Name,Country,City,Locality,Cuisines,Cost_for_two,Currency,Has Table booking,Has Online delivery,Price_range,Rating,Rating text,Votes
807,Cosy Restaurant,India,New Delhi,Hauz Khas,"North Indian, Mughlai, Chinese",1100,Indian Rupees(Rs.),Yes,Yes,3,3.4,Average,195
18423871,Food Refill,India,New Delhi,Hauz Khas,Chinese,300,Indian Rupees(Rs.),No,Yes,1,3.1,Average,23
308188,Ganesh Anna South Indian Food Corner,India,New Delhi,Hauz Khas,South Indian,150,Indian Rupees(Rs.),No,No,1,3.0,Average,8
3156,Giani,India,New Delhi,Hauz Khas,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,1,3.3,Average,65
306319,Gravies,India,New Delhi,Hauz Khas,"North Indian, Biryani, Mughlai",700,Indian Rupees(Rs.),No,Yes,2,3.3,Average,157
311033,Green Chick Chop,India,New Delhi,Hauz Khas,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,1,3.1,Average,12
4250,Grub Pub,India,New Delhi,Hauz Khas,Chinese,1000,Indian Rupees(Rs.),Yes,Yes,3,3.4,Average,180
300607,Handi Masala Restaurant,India,New Delhi,Hauz Khas,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,Yes,2,2.6,Average,16
301325,Himalaya Dhaba,India,New Delhi,Hauz Khas,North Indian,400,Indian Rupees(Rs.),No,No,1,2.6,Average,21
308277,Hot & Hot,India,New Delhi,Hauz Khas,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,1,2.9,Average,10
301328,Hot Box,India,New Delhi,Hauz Khas,"North Indian, Continental, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,2.6,Average,114
18313482,Indrani's Kitchen,India,New Delhi,Hauz Khas,Bengali,800,Indian Rupees(Rs.),No,No,2,3.3,Average,13
18287406,Kallu Hot Zaika,India,New Delhi,Hauz Khas,Mughlai,800,Indian Rupees(Rs.),No,Yes,2,2.9,Average,8
18354624,Kathi Roll Corner 44,India,New Delhi,Hauz Khas,Fast Food,250,Indian Rupees(Rs.),No,Yes,1,3.1,Average,4
307025,Mama Dhaba,India,New Delhi,Hauz Khas,North Indian,150,Indian Rupees(Rs.),No,No,1,2.8,Average,8
18469980,Miam,India,New Delhi,Hauz Khas,"Bakery, Desserts",800,Indian Rupees(Rs.),No,No,2,3.2,Average,8
309593,Momos House,India,New Delhi,Hauz Khas,Chinese,350,Indian Rupees(Rs.),No,Yes,1,3.3,Average,32
18252376,Nirula's Ice Cream,India,New Delhi,Hauz Khas,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,Yes,1,2.9,Average,9
312809,Overdose,India,New Delhi,Hauz Khas,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,Yes,2,2.7,Average,10
304546,Punjabi Chaap Corner,India,New Delhi,Hauz Khas,North Indian,350,Indian Rupees(Rs.),No,No,1,2.8,Average,21
301327,Punjabi Tadka,India,New Delhi,Hauz Khas,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,3.1,Average,21
303170,Rapti Chinese Food,India,New Delhi,Hauz Khas,Chinese,500,Indian Rupees(Rs.),No,Yes,2,3.2,Average,35
306658,Riyaz Chicken Corner,India,New Delhi,Hauz Khas,"Biryani, North Indian",250,Indian Rupees(Rs.),No,No,1,3.4,Average,74
300564,Sharda Pastry Shop,India,New Delhi,Hauz Khas,"Bakery, Desserts, Fast Food",150,Indian Rupees(Rs.),No,No,1,2.8,Average,25
5630,Southy,India,New Delhi,Hauz Khas,South Indian,450,Indian Rupees(Rs.),No,Yes,1,3.1,Average,175
306511,Spicy,India,New Delhi,Hauz Khas,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,2,2.9,Average,13
306247,Subway,India,New Delhi,Hauz Khas,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,2,2.8,Average,87
18245263,The Foodie Cafe,India,New Delhi,Hauz Khas,"Chinese, Fast Food",250,Indian Rupees(Rs.),No,No,1,3.4,Average,19
305040,Uncle's Kabab Point,India,New Delhi,Hauz Khas,"Fast Food, North Indian",350,Indian Rupees(Rs.),No,Yes,1,3.4,Average,59
673,Wimpy,India,New Delhi,Hauz Khas,"Fast Food, Burger",350,Indian Rupees(Rs.),No,No,1,2.6,Average,220
304542,Zaika,India,New Delhi,Hauz Khas,"North Indian, Mughlai, Chinese",350,Indian Rupees(Rs.),No,No,1,2.7,Average,26
18349919,Natural Ice Cream,India,New Delhi,Hauz Khas,Ice Cream,150,Indian Rupees(Rs.),No,Yes,1,4.5,Excellent,67
4251,Cafe 6,India,New Delhi,Hauz Khas,"Cafe, Fast Food, North Indian",500,Indian Rupees(Rs.),No,Yes,2,3.9,Good,406
305736,Cafe Coffee Day,India,New Delhi,Hauz Khas,Cafe,450,Indian Rupees(Rs.),No,No,1,3.5,Good,35
308257,Dzukou Tribal Kitchen,India,New Delhi,Hauz Khas,Naga,1300,Indian Rupees(Rs.),Yes,Yes,3,3.8,Good,145
18359259,Havmor Ice Cream,India,New Delhi,Hauz Khas,Ice Cream,200,Indian Rupees(Rs.),No,Yes,1,3.6,Good,30
18335682,Lost in Frost,India,New Delhi,Hauz Khas,Bakery,600,Indian Rupees(Rs.),No,Yes,2,3.7,Good,18
303716,Pink Box,India,New Delhi,Hauz Khas,"Bakery, Desserts",300,Indian Rupees(Rs.),No,Yes,1,3.8,Good,243
18430873,Potet,India,New Delhi,Hauz Khas,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,1,3.7,Good,23
18440414,Root'd,India,New Delhi,Hauz Khas,"Continental, Cafe",1000,Indian Rupees(Rs.),Yes,No,3,3.7,Good,18
5267,South Cafe,India,New Delhi,Hauz Khas,South Indian,350,Indian Rupees(Rs.),No,No,1,3.5,Good,95
310259,Sri Balaji,India,New Delhi,Hauz Khas,"South Indian, Chinese",300,Indian Rupees(Rs.),No,Yes,1,3.5,Good,65
18402768,Thalaivar,India,New Delhi,Hauz Khas,"South Indian, Kerala",800,Indian Rupees(Rs.),No,Yes,2,3.8,Good,49
18418258,The Junction,India,New Delhi,Hauz Khas,"North Indian, Continental, Asian, Italian",1200,Indian Rupees(Rs.),Yes,No,3,3.9,Good,93
18427205,34 Park Street Lane,India,New Delhi,Hauz Khas,Fast Food,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18472618,Adda The Spice Affair,India,New Delhi,Hauz Khas,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,0
18424902,All About Food,India,New Delhi,Hauz Khas,North Indian,100,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18427209,Bombay Pao Bhaji,India,New Delhi,Hauz Khas,Street Food,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18336472,Brown House Cafe,India,New Delhi,Hauz Khas,"Chinese, North Indian",250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18163900,Chinese Hutt,India,New Delhi,Hauz Khas,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,3
18425757,Desi Tadka,India,New Delhi,Hauz Khas,North Indian,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18427218,Food Daddy,India,New Delhi,Hauz Khas,North Indian,300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18352684,Front Food Corner,India,New Delhi,Hauz Khas,North Indian,50,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18423135,Gupta's Vegetarian Paradise,India,New Delhi,Hauz Khas,North Indian,500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,1
18472605,Hot Kathi Roll,India,New Delhi,Hauz Khas,Fast Food,250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18224537,House Of Chocolate,India,New Delhi,Hauz Khas,"Desserts, Bakery",500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,2
18494204,Jaisons,India,New Delhi,Hauz Khas,"Fast Food, Street Food",150,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18425738,Sher -E- Punjab,India,New Delhi,Hauz Khas,North Indian,350,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18418229,Shi Cafe,India,New Delhi,Hauz Khas,"Cafe, Mexican, Continental",1000,Indian Rupees(Rs.),No,No,3,0.0,Not rated,0
18425748,Sri Balaji,India,New Delhi,Hauz Khas,"South Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,2
18287398,Zaika Kathi Roll,India,New Delhi,Hauz Khas,Fast Food,300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,3
18436439,Cravity ,India,New Delhi,Hauz Khas,"Desserts, Fast Food",350,Indian Rupees(Rs.),No,No,1,4.0,Very Good,55
18365575,Little Saigon,India,New Delhi,Hauz Khas,Vietnamese,1000,Indian Rupees(Rs.),No,No,3,4.0,Very Good,83
307490,Summer House Cafe,India,New Delhi,Hauz Khas,"Italian, Continental",1850,Indian Rupees(Rs.),Yes,No,3,4.1,Very Good,1823
301001,Elf Cafe & Bar,India,New Delhi,Hauz Khas Village,"Italian, North Indian, Continental",1600,Indian Rupees(Rs.),Yes,No,3,3.3,Average,704
8369,Garage Inc.,India,New Delhi,Hauz Khas Village,"Continental, American, Italian",1900,Indian Rupees(Rs.),Yes,Yes,3,3.4,Average,763
304296,My Bar Grill,India,New Delhi,Hauz Khas Village,"North Indian, Italian, Continental, Chinese",1200,Indian Rupees(Rs.),No,No,3,3.3,Average,1363
18082196,Wow! Momo,India,New Delhi,Hauz Khas Village,Chinese,350,Indian Rupees(Rs.),No,Yes,1,3.4,Average,491
307931,Coast Cafe,India,New Delhi,Hauz Khas Village,"Continental, Kerala",1400,Indian Rupees(Rs.),Yes,Yes,3,4.5,Excellent,1033
313304,Chaayos,India,New Delhi,Hauz Khas Village,"Cafe, Tea",400,Indian Rupees(Rs.),No,Yes,1,3.9,Good,454
5732,"Elma's Bakery, Bar, and Kitchen",India,New Delhi,Hauz Khas Village,"Continental, American, Italian, Bakery",1900,Indian Rupees(Rs.),Yes,Yes,3,3.9,Good,1756
301131,Fork You,India,New Delhi,Hauz Khas Village,"Continental, Asian, Italian, Mediterranean, Burger",1600,Indian Rupees(Rs.),Yes,Yes,3,3.8,Good,1845
312437,High5 Cafe & Bar,India,New Delhi,Hauz Khas Village,"American, Continental, North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,3,3.7,Good,379
301442,Imperfecto,India,New Delhi,Hauz Khas Village,"Mediterranean, Italian, Continental, Spanish, North Indian",1800,Indian Rupees(Rs.),Yes,No,3,3.7,Good,2247
301574,Maison Des Desserts,India,New Delhi,Hauz Khas Village,"Cafe, Desserts",1200,Indian Rupees(Rs.),No,Yes,3,3.9,Good,552
308463,Maquina,India,New Delhi,Hauz Khas Village,"Continental, Tex-Mex",1800,Indian Rupees(Rs.),Yes,No,3,3.8,Good,567
304027,Masha,India,New Delhi,Hauz Khas Village,"North Indian, Chinese, Thai, Italian, Middle Eastern",1200,Indian Rupees(Rs.),Yes,Yes,3,3.5,Good,384
307330,Moonshine Cafe & Bar,India,New Delhi,Hauz Khas Village,"Continental, Italian",2400,Indian Rupees(Rs.),No,No,4,3.5,Good,884
306334,New York Slice,India,New Delhi,Hauz Khas Village,"Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,2,3.7,Good,489
5030,Out Of The Box,India,New Delhi,Hauz Khas Village,"American, North Indian, European, Asian",1800,Indian Rupees(Rs.),Yes,No,3,3.7,Good,3697
8893,Raasta,India,New Delhi,Hauz Khas Village,"Continental, Italian",2000,Indian Rupees(Rs.),Yes,Yes,4,3.9,Good,1878
308322,Hauz Khas Social,India,New Delhi,Hauz Khas Village,"Continental, American, Asian, North Indian",1600,Indian Rupees(Rs.),Yes,Yes,3,4.3,Very Good,7931
3392,Kunzum Travel Cafe,India,New Delhi,Hauz Khas Village,Cafe,200,Indian Rupees(Rs.),No,No,1,4.2,Very Good,542
18408040,Lord of the Drinks Meadow,India,New Delhi,Hauz Khas Village,"European, Chinese, North Indian, Italian",2200,Indian Rupees(Rs.),Yes,No,4,4.2,Very Good,278
307360,Matchbox,India,New Delhi,Hauz Khas Village,"American, British, Continental",1700,Indian Rupees(Rs.),Yes,Yes,3,4.0,Very Good,969
89,Naivedyam,India,New Delhi,Hauz Khas Village,South Indian,500,Indian Rupees(Rs.),No,Yes,2,4.2,Very Good,1627
18208924,Rang De Basanti Urban Dhaba,India,New Delhi,Hauz Khas Village,North Indian,1300,Indian Rupees(Rs.),Yes,Yes,3,4.4,Very Good,541
303092,Smoke House Deli,India,New Delhi,Hauz Khas Village,"European, Italian, Cafe",1600,Indian Rupees(Rs.),Yes,Yes,3,4.1,Very Good,1199
307436,Viva Deli - Holiday Inn,India,New Delhi,"Holiday Inn, Aerocity",Bakery,1000,Indian Rupees(Rs.),No,No,3,3.3,Average,30
306510,Cafe on 3 - Holiday Inn,India,New Delhi,"Holiday Inn, Mayur Vihar","Continental, Chinese, Thai, Mediterranean",2000,Indian Rupees(Rs.),Yes,No,4,3.4,Average,174
312801,The Kylin Experience - Holiday Inn,India,New Delhi,"Holiday Inn, Mayur Vihar","Japanese, Chinese, Asian, Thai",1800,Indian Rupees(Rs.),Yes,Yes,3,3.7,Good,128
3293,Thugs - Hotel Broadway,India,New Delhi,"Hotel Broadway, Daryaganj",Finger Food,1100,Indian Rupees(Rs.),No,No,3,3.4,Average,72
422,Chor Bizarre - Hotel Broadway,India,New Delhi,"Hotel Broadway, Daryaganj","North Indian, Kashmiri, Chinese, Thai, Korean",2000,Indian Rupees(Rs.),Yes,No,4,3.9,Good,295
3260,Opium Bar - Hotel City Park,India,New Delhi,"Hotel City Park, Pitampura","Finger Food, North Indian, Chinese",2000,Indian Rupees(Rs.),Yes,No,4,2.8,Average,19
1267,Yellow Mirchi - Hotel City Park,India,New Delhi,"Hotel City Park, Pitampura",North Indian,2500,Indian Rupees(Rs.),Yes,No,4,3.9,Good,259
18273067,Curry Capital - Hotel Classic Diplomat,India,New Delhi,"Hotel Classic Diplomat, Mahipalpur","North Indian, Continental, South Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,3,0.0,Not rated,1
18312623,Viceroy Bar - Hotel Classic Diplomat,India,New Delhi,"Hotel Classic Diplomat, Mahipalpur",North Indian,800,Indian Rupees(Rs.),Yes,No,2,0.0,Not rated,0
308069,Cafe Regent,India,New Delhi,"Hotel Regent Grand, Karol Bagh",Cafe,700,Indian Rupees(Rs.),No,No,2,3.0,Average,7
308068,The Grand Kitchen,India,New Delhi,"Hotel Regent Grand, Karol Bagh","North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,2,0.0,Not rated,1
4367,Lutyen's - Hotel The Royal Plaza,India,New Delhi,"Hotel The Royal Plaza, Janpath","Continental, North Indian, Italian",3000,Indian Rupees(Rs.),Yes,No,4,3.3,Average,95
4364,Onyx Bar - Hotel The Royal Plaza,India,New Delhi,"Hotel The Royal Plaza, Janpath","Continental, Chinese, Japanese, North Indian, Thai",2500,Indian Rupees(Rs.),Yes,No,4,3.0,Average,19
310365,SKY Lounge Bar & Grill - Hotel The Royal Plaza,India,New Delhi,"Hotel The Royal Plaza, Janpath",Finger Food,2500,Indian Rupees(Rs.),Yes,No,4,3.4,Average,265
4366,Jasmine - Hotel The Royal Plaza,India,New Delhi,"Hotel The Royal Plaza, Janpath","Seafood, Chinese, Japanese, Sushi, Thai",4000,Indian Rupees(Rs.),Yes,No,4,3.7,Good,44
4365,Lord William Tea Lounge - Hotel The Royal Plaza,India,New Delhi,"Hotel The Royal Plaza, Janpath",Cafe,2500,Indian Rupees(Rs.),No,No,4,3.6,Good,38
18419892,Royal Brewery Bistro,India,New Delhi,"Hotel The Royal Plaza, Janpath","Finger Food, Italian",2000,Indian Rupees(Rs.),Yes,No,4,3.5,Good,14
4357,Cafe - Hyatt Regency,India,New Delhi,"Hyatt Regency, Bhikaji Cama Place","Cafe, Continental, North Indian",3500,Indian Rupees(Rs.),Yes,No,4,3.6,Good,261
3379,La Piazza - Hyatt Regency,India,New Delhi,"Hyatt Regency, Bhikaji Cama Place",Italian,4500,Indian Rupees(Rs.),Yes,No,4,3.9,Good,410
3264,Polo Lounge - Hyatt Regency,India,New Delhi,"Hyatt Regency, Bhikaji Cama Place",Finger Food,2500,Indian Rupees(Rs.),Yes,No,4,3.6,Good,49
4368,Sidewalk - Hyatt Regency,India,New Delhi,"Hyatt Regency, Bhikaji Cama Place","Bakery, Cafe",1000,Indian Rupees(Rs.),No,No,3,3.8,Good,79
4356,T.K'S Oriental Grill - Hyatt Regency,India,New Delhi,"Hyatt Regency, Bhikaji Cama Place","Japanese, Thai, Sushi",4000,Indian Rupees(Rs.),Yes,No,4,3.9,Good,290
3378,China Kitchen - Hyatt Regency,India,New Delhi,"Hyatt Regency, Bhikaji Cama Place",Chinese,4500,Indian Rupees(Rs.),Yes,No,4,4.0,Very Good,424
310032,The Hub -  ibis New Delhi,India,New Delhi,"ibis New Delhi, Aerocity",North Indian,1500,Indian Rupees(Rs.),Yes,No,3,3.1,Average,9
18481317,Frugurpop-  ibis New Delhi,India,New Delhi,"ibis New Delhi, Aerocity","Ice Cream, Desserts",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18436483,Baked and Wrapped,India,New Delhi,INA,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,3.1,Average,5
18245249,M.D. Kitchen,India,New Delhi,INA,"North Indian, Mughlai, Chinese, South Indian",600,Indian Rupees(Rs.),No,Yes,2,2.6,Average,30
301448,Kerala Hotel,India,New Delhi,INA,"Kerala, Biryani",400,Indian Rupees(Rs.),No,No,1,3.9,Good,108
18425152,New Classic Kitchen,India,New Delhi,INA,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
312231,M.P. Canteen,India,New Delhi,India Gate,"South Indian, North Indian, Chinese, Mughlai",350,Indian Rupees(Rs.),No,No,1,3.1,Average,13
18057802,Mysore Cafe,India,New Delhi,India Gate,South Indian,200,Indian Rupees(Rs.),No,No,1,3.2,Average,12
307622,Maharashtra Sadan,India,New Delhi,India Gate,"North Indian, Maharashtrian",300,Indian Rupees(Rs.),No,No,1,3.8,Good,266
18475283,Kashmiri Hills Wazwan,India,New Delhi,India Gate,Kashmiri,300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18481278,Mirch Masala Restaurant,India,New Delhi,India Gate,North Indian,400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
311546,Shree Rathnam,India,New Delhi,India Gate,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,No,2,0.0,Not rated,3
1546,Abhishek Restaurant,India,New Delhi,IP Extension,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,1,2.9,Average,36
4673,AL Maroosh,India,New Delhi,IP Extension,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,2,2.8,Average,20
18440187,Ambarsari Kababs & Curries,India,New Delhi,IP Extension,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,1,3.0,Average,4
304304,Ambrosia - The Golden Palms Hotel,India,New Delhi,IP Extension,"North Indian, Continental",1500,Indian Rupees(Rs.),Yes,No,3,2.8,Average,68
18107859,Bala's Kitchen,India,New Delhi,IP Extension,South Indian,300,Indian Rupees(Rs.),No,No,1,2.9,Average,4
303582,Cafe Meadows,India,New Delhi,IP Extension,"Fast Food, Desserts",200,Indian Rupees(Rs.),No,No,1,3.1,Average,26
306595,Dee The Baker,India,New Delhi,IP Extension,Bakery,300,Indian Rupees(Rs.),No,Yes,1,3.4,Average,11
305348,Dilli Darbaar,India,New Delhi,IP Extension,Street Food,100,Indian Rupees(Rs.),No,No,1,3.1,Average,18
303586,Finger Licious,India,New Delhi,IP Extension,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,Yes,1,3.2,Average,137
18289231,Garden Hut,India,New Delhi,IP Extension,Chinese,450,Indian Rupees(Rs.),No,No,1,2.7,Average,8
9803,Hari Mirch Masala,India,New Delhi,IP Extension,"North Indian, Chinese",350,Indian Rupees(Rs.),No,Yes,1,2.8,Average,101
3700,Kamal's,India,New Delhi,IP Extension,"North Indian, South Indian, Chinese, Fast Food",550,Indian Rupees(Rs.),No,Yes,2,2.8,Average,103
3093,Kocktails & Kurries,India,New Delhi,IP Extension,"North Indian, Chinese",950,Indian Rupees(Rs.),Yes,Yes,2,3.1,Average,94
308849,Madras Cafe,India,New Delhi,IP Extension,South Indian,150,Indian Rupees(Rs.),No,No,1,3.2,Average,22
301149,Mahalaxmi Dairy & Sweets,India,New Delhi,IP Extension,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,1,2.6,Average,16
305159,Meet n Eat,India,New Delhi,IP Extension,"North Indian, Fast Food, Chinese",450,Indian Rupees(Rs.),No,No,1,2.7,Average,56
6256,Punjabi Mirchi,India,New Delhi,IP Extension,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,No,2,3.3,Average,49
18258483,The Garam Masala,India,New Delhi,IP Extension,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.4,Average,60
9806,Unique Pastry Shop,India,New Delhi,IP Extension,Bakery,200,Indian Rupees(Rs.),No,Yes,1,3.4,Average,86
303590,Vaishno Amritsari Dhaba,India,New Delhi,IP Extension,North Indian,350,Indian Rupees(Rs.),No,Yes,1,3.2,Average,51
311263,Zara Restaurant,India,New Delhi,IP Extension,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,Yes,1,3.3,Average,24
303592,Bhatia Sweets,India,New Delhi,IP Extension,"Mithai, South Indian, Street Food",150,Indian Rupees(Rs.),No,No,1,3.5,Good,97
18228856,De Cafepedia,India,New Delhi,IP Extension,"Fast Food, Chinese",250,Indian Rupees(Rs.),No,Yes,1,3.5,Good,60
18308458,Icy Curls,India,New Delhi,IP Extension,"Desserts, Ice Cream",300,Indian Rupees(Rs.),No,Yes,1,3.7,Good,25
18378062,Chakhna,India,New Delhi,IP Extension,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,1,0.0,Not rated,3
18464687,Choco-House Chocolatiers,India,New Delhi,IP Extension,Desserts,500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,0
18428622,D Brown Affairs,India,New Delhi,IP Extension,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18432941,Daya Sagar,India,New Delhi,IP Extension,"North Indian, Chinese, Mughlai",400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18264980,Food Code 99,India,New Delhi,IP Extension,"Chinese, South Indian, Fast Food",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18378025,Foodie Singh,India,New Delhi,IP Extension,North Indian,500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,3
18493572,Gluten Free by Deepika,India,New Delhi,IP Extension,"Bakery, Healthy Food",350,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18441696,Jain Restaurant,India,New Delhi,IP Extension,North Indian,500,Indian Rupees(Rs.),Yes,No,2,0.0,Not rated,0
18421488,Kesariya Sweets,India,New Delhi,IP Extension,Mithai,250,Indian Rupees(Rs.),No,No,1,0.0,Not rated,2
308853,KG Confectionery and Pastry Shop,India,New Delhi,IP Extension,"Bakery, Desserts",100,Indian Rupees(Rs.),No,No,1,0.0,Not rated,2
312864,Krishna Da Dhaba,India,New Delhi,IP Extension,North Indian,200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,3
18492957,Little Cup Cake,India,New Delhi,IP Extension,"Bakery, Desserts",350,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18439029,New Kovilakam Restaurant,India,New Delhi,IP Extension,"Kerala, South Indian",400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18441698,Nice Food Corner,India,New Delhi,IP Extension,Street Food,150,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18440175,Radhey Radhey Foods,India,New Delhi,IP Extension,North Indian,500,Indian Rupees(Rs.),No,No,2,0.0,Not rated,2
18258502,Schezwan Bakery,India,New Delhi,IP Extension,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0
18440143,Shama Muradabadi Chicken Corner,India,New Delhi,IP Extension,Biryani,300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18460414,Starve Stalkers,India,New Delhi,IP Extension,"Italian, Fast Food",300,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
18377928,Tava & Tandoor,India,New Delhi,IP Extension,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1
6777,Chutneez Restaurant Lounge & Bar,India,New Delhi,IP Extension,"North Indian, Chinese, Mughlai",1200,Indian Rupees(Rs.),Yes,Yes,3,2.4,Poor,124
8376,Domino's Pizza,India,New Delhi,IP Extension,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.4,Poor,113
8619,Mangal Sweets,India,New Delhi,IP Extension,"North Indian, Chinese, South Indian, Street Food, Mithai",400,Indian Rupees(Rs.),No,Yes,1,2.4,Poor,166
18228125,Sweet Tickles,India,New Delhi,IP Extension,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,4.1,Very Good,71
306026,Ira - The Waterside Bar - ITC Maurya,India,New Delhi,"ITC Maurya, Chanakyapuri",Finger Food,2000,Indian Rupees(Rs.),No,No,4,3.2,Average,17
302636,Nutmeg The Gourmet Shop - ITC Maurya,India,New Delhi,"ITC Maurya, Chanakyapuri","Bakery, Desserts",1000,Indian Rupees(Rs.),No,No,3,3.4,Average,25
18376494,Fabelle Chocolate Boutique - ITC Maurya,India,New Delhi,"ITC Maurya, Chanakyapuri","Desserts, Ice Cream",1200,Indian Rupees(Rs.),No,No,3,3.8,Good,20
2745,Golf Bar - ITC Maurya,India,New Delhi,"ITC Maurya, Chanakyapuri",Drinks Only,3500,Indian Rupees(Rs.),No,No,4,3.5,Good,45
2742,Bukhara - ITC Maurya,India,New Delhi,"ITC Maurya, Chanakyapuri",North Indian,6500,Indian Rupees(Rs.),No,No,4,4.4,Very Good,2826
309548,Tian - Asian Cuisine Studio - ITC Maurya,India,New Delhi,"ITC Maurya, Chanakyapuri","Asian, Japanese, Korean, Thai, Chinese",7000,Indian Rupees(Rs.),No,No,4,4.1,Very Good,188
311078,Ashish Lal Dhaba,India,New Delhi,ITO,North Indian,400,Indian Rupees(Rs.),No,No,1,3.2,Average,26
18144464,Lal Dhaba,India,New Delhi,ITO,North Indian,200,Indian Rupees(Rs.),No,No,1,3.1,Average,10
311117,McDonald's,India,New Delhi,ITO,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,2,3.2,Average,25
303261,Udupi Cafe,India,New Delhi,ITO,"South Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,3.5,Good,117
18037812,"34, Chowringhee Lane",India,New Delhi,Jail Road,Fast Food,350,Indian Rupees(Rs.),No,No,1,2.7,Average,11
18037793,Amritsar Express,India,New Delhi,Jail Road,Fast Food,100,Indian Rupees(Rs.),No,No,1,3.1,Average,6
301818,Anand Chicken & Fast Food,India,New Delhi,Jail Road,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,1,2.8,Average,9
18427235,Baba Chicken Ludhiana Wale,India,New Delhi,Jail Road,North Indian,300,Indian Rupees(Rs.),No,Yes,1,3.1,Average,7
307002,Bombay Vada Pav,India,New Delhi,Jail Road,Street Food,150,Indian Rupees(Rs.),No,No,1,2.8,Average,41
18037806,Cafe Coffee Day,India,New Delhi,Jail Road,Cafe,450,Indian Rupees(Rs.),No,No,1,3.1,Average,5
309087,Chin Pokli,India,New Delhi,Jail Road,Chinese,400,Indian Rupees(Rs.),No,No,1,3.1,Average,13
